product_id,brand,clean_name,flavor,volume,pack_count,price,dup_count,product_line,full_name,maker,mall,category,naver_link,ingredients_json,nutrition_json,source,mfds_matched_name,mfds_report_no,match_score
88313192607,와이즐리,전해질보충 무설탕 물에 타먹는 제로 스포츠 이온 음료 분말 리터,복숭아,8g,30,14880,1,전해질보충무설탕물에타먹는제로스포츠이온음료분말리터,"전해질보충 무설탕 물에 타먹는 제로 스포츠 이온 음료 분말 리터 복숭아, 8g, 30개",와이즐리컴퍼니,STEU,청량/탄산음료 > 이온음료,https://smartstore.naver.com/main/products/10768686617,,,naver_shop,,,0.0
87282223850,코카콜라,코카-콜라 제로 제로 CAN,,190ml,,17280,3,코카-콜라제로제로can,코카-콜라 제로 제로 CAN 190ml 30입,코카콜라,코카콜라직영몰,청량/탄산음료 > 콜라,https://smartstore.naver.com/main/products/9737721577,,,naver_shop,,,0.0
91085115285,스프라이트,스프라이트 제로 With Tea CAN,,350ml,24,18400,1,스프라이트제로withteacan,스프라이트 제로 With Tea CAN 350ml 24개,오케이에프,코카콜라직영몰,청량/탄산음료 > 사이다,https://smartstore.naver.com/main/products/13540604932,,,naver_shop,,,0.0
88324839930,파워에이드,파워에이드 제로 PET,,355ml,20,18880,2,파워에이드제로pet,파워에이드 제로 무라벨 PET 355ml 20개,코카콜라,코카콜라직영몰,청량/탄산음료 > 이온음료,https://smartstore.naver.com/main/products/10780333940,,,naver_shop,,,0.0
85792616030,일화,맥콜 제로,,1.5l,12,18500,1,맥콜제로,"맥콜 제로 1.5L, 12개",일화,일화본사 공식쇼핑몰,청량/탄산음료 > 콜라,https://smartstore.naver.com/main/products/8248115707,,,naver_shop,,,0.0
53527665512,웰치스,농심 웰치스 제로,오렌지,355ml,24,15000,1,농심웰치스제로,"농심 웰치스 제로 오렌지 , 355ml, 24개",농심,네이버,청량/탄산음료 > 과즙탄산음료,https://search.shopping.naver.com/catalog/53527665512,,,naver_shop,,,0.0
90721370393,클룹,클룹 애사비소다 제로 탄산음료 신비복숭아,,250ml,24,19400,1,클룹애사비소다제로탄산음료신비복숭아,"클룹 애사비소다 제로 탄산음료 신비복숭아, 250ml, 24개",이그니스,클룹,청량/탄산음료 > 과즙탄산음료,https://smartstore.naver.com/main/products/13176859296,,,naver_shop,,,0.0
59299698069,펩시제로슈거,펩시 콜라 제로슈거,라임,1.25l,12,4260,1,펩시콜라제로슈거,펩시 콜라 제로슈거 라임향  1.25L  12개,롯데칠성음료,쿠팡,청량/탄산음료 > 콜라,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=9327368890&ctag=9327368890&lptag=I25825962111&itemId=25825962111&vendorItemId=95335514067&spec=10305199,,,naver_shop,,,0.0
54343490994,스프라이트,코카콜라 스프라이트 제로 Chill,,350ml,24,17500,1,코카콜라스프라이트제로chill,"코카콜라 스프라이트 제로 Chill 350ml, 24개",코카콜라,네이버,청량/탄산음료 > 사이다,https://search.shopping.naver.com/catalog/54343490994,,,naver_shop,,,0.0
60772426777,2%부족할때,롯데칠성음료 2%부족할때,복숭아,240ml,30,12400,1,롯데칠성음료2%부족할때,"롯데칠성음료 2%부족할때 복숭아 제로 240ml, 30개",롯데칠성음료,네이버,청량/탄산음료 > 이온음료,https://search.shopping.naver.com/catalog/60772426777,,,naver_shop,,,0.0
83551425153,코카콜라,코카-콜라 제로 라벨프리 PET,,370ml,24,22880,1,코카-콜라제로라벨프리pet,코카-콜라 제로 라벨프리 PET 370ml 24개,코카콜라,코카콜라직영몰,청량/탄산음료 > 콜라,https://smartstore.naver.com/main/products/6006925665,,,naver_shop,,,0.0
58176411956,싱하,싱하 레몬소다 제로,,330ml,24,21770,1,싱하레몬소다제로,"싱하 레몬소다 제로 330ml, 330ml, 24개",,네이버,청량/탄산음료 > 과즙탄산음료,https://search.shopping.naver.com/catalog/58176411956,,,naver_shop,,,0.0
90721364598,클룹,클룹 애사비소다 제로,매실,250ml,24,19400,2,클룹애사비소다제로,"클룹 애사비소다 제로 탄산음료 매실, 250ml, 24개",이그니스,클룹,청량/탄산음료 > 과즙탄산음료,https://smartstore.naver.com/main/products/13176853500,,,naver_shop,,,0.0
59787493595,노브랜드,상일 노브랜드 제로 사이다,,1l,1,940,1,상일노브랜드제로사이다,"상일 노브랜드 제로 사이다, 1L, 1개",상일,네이버,청량/탄산음료 > 사이다,https://search.shopping.naver.com/catalog/59787493595,,,naver_shop,,,0.0
58003734153,클룹,튤립인터내셔널 클룹 애사비소다 제주감귤 제로,,500ml,24,25900,1,튤립인터내셔널클룹애사비소다제주감귤제로,"튤립인터내셔널 클룹 애사비소다 제주감귤 제로, 500ml, 24개",튤립인터내셔널,네이버,청량/탄산음료 > 과즙탄산음료,https://search.shopping.naver.com/catalog/58003734153,,,naver_shop,,,0.0
48776779863,게토레이,게토레이 제로 슈거 제로 칼로리,,600ml,24,20690,1,게토레이제로슈거제로칼로리,게토레이 제로 슈거 제로 칼로리 600ml  24개,롯데칠성음료,쿠팡,청량/탄산음료 > 이온음료,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=8072825623&ctag=8072825623&lptag=I22730212271&itemId=22730212271&vendorItemId=94188695333&spec=10305197,,,naver_shop,,,0.0
89552593501,클룹,클룹 애사비 소다 제로 슈가 스파클링 에사비,사과,,,16950,1,클룹애사비소다제로슈가스파클링에사비,클룹 애사비 소다 제로 슈가 스파클링 에사비 사과 오리지널 애플사이다비니거 코스트코 12병,,빅원더,청량/탄산음료 > 과즙탄산음료,https://smartstore.naver.com/main/products/12008082809,,,naver_shop,,,0.0
57160526670,클룹,클룹 애사비소다 신비복숭아 제로,,,,25800,1,클룹애사비소다신비복숭아제로,클룹 애사비소다 신비복숭아 제로 탄산음료,,쿠팡,청량/탄산음료 > 과즙탄산음료,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=9789960694&ctag=9789960694&lptag=l596232681130&itemId=66213519803&vendorItemId=93338017594&spec=10305197,,,naver_shop,,,0.0
87978567849,토레타,토레타 제로 PET,,900ml,12,14480,1,토레타제로pet,토레타 제로 PET 900ml 12개,코카콜라,코카콜라직영몰,청량/탄산음료 > 이온음료,https://smartstore.naver.com/main/products/10434062814,,,naver_shop,,,0.0
84013568386,칠성사이다제로,칠성사이다제로 20펫,,300ml,,16670,2,칠성사이다제로20펫,[직영] 칠성사이다제로 무라벨 300ml 20펫,롯데칠성음료,롯데칠성음료 공식 스토어,청량/탄산음료 > 사이다,https://smartstore.naver.com/main/products/6469068053,,,naver_shop,,,0.0
85159424975,코카콜라,코카콜라제로 1.5l,,,12,18720,1,코카콜라제로1.5l,코카콜라제로 1.5l 12개,코카콜라,더 좋은 삶 연구소,청량/탄산음료 > 콜라,https://smartstore.naver.com/main/products/7614924653,,,naver_shop,,,0.0
60749435545,이온더핏,웅진식품 이온더핏 제로 에코,,500ml,20,14900,1,웅진식품이온더핏제로에코,"웅진식품 이온더핏 제로 에코 500ml, 20개",웅진식품,네이버,청량/탄산음료 > 이온음료,https://search.shopping.naver.com/catalog/60749435545,,,naver_shop,,,0.0
52800332198,탑씨,일화 탑씨 제로,파인애플,1.5l,12,10110,1,일화탑씨제로,"일화 탑씨 제로 파인애플향, 1.5L, 12개",일화,네이버,청량/탄산음료 > 과즙탄산음료,https://search.shopping.naver.com/catalog/52800332198,,,naver_shop,,,0.0
53826694752,부르르,일화 부르르 제로콜라 체리,,250ml,30,10960,1,일화부르르제로콜라체리,"일화 부르르 제로콜라 체리 , 250ml, 30개",일화,네이버,청량/탄산음료 > 콜라,https://search.shopping.naver.com/catalog/53826694752,,,naver_shop,,,0.0
53528377830,환타,코카콜라 환타 제로,포도,355ml,24,14280,1,코카콜라환타제로,"코카콜라 환타 제로 포도 , 355ml, 24개",코카콜라,네이버,청량/탄산음료 > 과즙탄산음료,https://search.shopping.naver.com/catalog/53528377830,,,naver_shop,,,0.0
89378469419,클룹,클룹 애사비소다 제로 탄산음료 타트체리,,250ml,24,19400,2,클룹애사비소다제로탄산음료타트체리,"클룹 애사비소다 제로 탄산음료 타트체리, 250ml, 24개",이그니스,클룹,청량/탄산음료 > 과즙탄산음료,https://smartstore.naver.com/main/products/11833958832,,,naver_shop,,,0.0
57763997783,클룹,튤립인터내셔널 클룹 애사비소다,매실,500ml,24,25900,1,튤립인터내셔널클룹애사비소다,"튤립인터내셔널 클룹 애사비소다 매실 제로, 500ml, 24개",튤립인터내셔널,네이버,청량/탄산음료 > 과즙탄산음료,https://search.shopping.naver.com/catalog/57763997783,,,naver_shop,,,0.0
58176664158,싱하,싱하 레몬멜론향소다 제로,,330ml,24,17280,1,싱하레몬멜론향소다제로,"싱하 레몬멜론향소다 제로, 330ml, 24개",,네이버,청량/탄산음료 > 과즙탄산음료,https://search.shopping.naver.com/catalog/58176664158,,,naver_shop,,,0.0
45459448145,나랑드사이다,동아오츠카 나랑드사이다 페트,파인애플,,24,15750,1,동아오츠카나랑드사이다페트,동아오츠카 나랑드사이다 페트 파인애플 제로 500mlx24개,동아오츠카,G마켓,청량/탄산음료 > 사이다,https://link.gmarket.co.kr/gate/pcs?item-no=3489284810&sub-id=1003&service-code=10000003&lcd=100000094,,,naver_shop,,,0.0
52820363955,썬키스트,오케이에프 썬키스트 제로 자두자몽 소다,,190ml,30,10900,1,오케이에프썬키스트제로자두자몽소다,"오케이에프 썬키스트 제로 자두자몽 소다, 190ml, 30개",오케이에프,네이버,청량/탄산음료 > 과즙탄산음료,https://search.shopping.naver.com/catalog/52820363955,,,naver_shop,,,0.0
89220481676,클룹,클룹 제로소다 제로 탄산음료 소다,,500ml,6,8200,1,클룹제로소다제로탄산음료소다,"클룹 제로소다 제로 탄산음료 소다, 500ml, 6개",이그니스,클룹,청량/탄산음료 > 과즙탄산음료,https://smartstore.naver.com/main/products/11675971209,,,naver_shop,,,0.0
87714085996,게토레이,게토레이 제로 18펫,,600ml,,24900,1,게토레이제로18펫,[직영] 게토레이 제로 600ml 18펫,롯데칠성음료,롯데칠성음료 공식 스토어,청량/탄산음료 > 이온음료,https://smartstore.naver.com/main/products/10169582654,,,naver_shop,,,0.0
83153968221,부르르,부르르 제로사이다,오리지널,1.5l,12,16900,1,부르르제로사이다,"부르르 제로사이다 오리지널, 1.5L, 12개",,일화본사 공식쇼핑몰,청량/탄산음료 > 사이다,https://smartstore.naver.com/main/products/5609471720,,,naver_shop,,,0.0
52821945772,웰치스,농심 웰치스 제로,샤인머스켓,355ml,24,13310,1,농심웰치스제로,"농심 웰치스 제로 샤인머스켓, 355ml, 24개",농심,네이버,청량/탄산음료 > 과즙탄산음료,https://search.shopping.naver.com/catalog/52821945772,,,naver_shop,,,0.0
55934461683,코카콜라,코카콜라 제로제로,,370ml,18,16720,1,코카콜라제로제로,"코카콜라 제로제로 무라벨 370ml, 18개",코카콜라,네이버,청량/탄산음료 > 콜라,https://search.shopping.naver.com/catalog/55934461683,,,naver_shop,,,0.0
90837404109,칠성사이다제로,칠성사이다 제로,유자,355ml,,20380,1,칠성사이다제로,[본사] 칠성사이다 제로 유자 355ml 24캔,롯데칠성음료,롯데칠성음료 공식 스토어,청량/탄산음료 > 사이다,https://smartstore.naver.com/main/products/13292893777,,,naver_shop,,,0.0
91200744123,잇더핏,잇더핏 제로팝 애사비소다 제로 탄산음료 밀키소다,,500ml,12,18300,1,잇더핏제로팝애사비소다제로탄산음료밀키소다,"잇더핏 제로팝 애사비소다 제로 탄산음료 밀키소다, 500ml, 12개",,잇더핏EAT THE FIT,청량/탄산음료 > 과즙탄산음료,https://smartstore.naver.com/main/products/13656233338,,,naver_shop,,,0.0
89426056074,펩시제로슈거,제로라임 펩시콜라,,500ml,20,15490,1,제로라임펩시콜라,제로라임 펩시콜라 500ml 20개 탄산음료,롯데칠성음료,다파라치아라마,청량/탄산음료 > 콜라,https://smartstore.naver.com/main/products/11881545472,,,naver_shop,,,0.0
83404944665,부르르,부르르 제로콜라,오리지널,1.5l,12,18900,1,부르르제로콜라,"부르르 제로콜라 오리지널, 1.5L, 12개",일화,일화본사 공식쇼핑몰,청량/탄산음료 > 콜라,https://smartstore.naver.com/main/products/5860445250,,,naver_shop,,,0.0
