report_no,name,maker,prdlst_type,report_date,chng_dt,category,ingredient_count,ingredients_json
19940484239248,무설탕 포도맛젤리,서주푸드 주식회사,캔디류,2024-04-18,2024-04-19,zero,23,"[""말티톨시럽"", ""정제수"", ""D-말티톨"", ""D-소비톨액"", ""젤란검"", ""기타가공품"", ""산도조절제"", ""산도조절제"", ""향료"", ""향료"", ""혼합제제"", ""구연산삼나트륨"", ""젖산칼슘"", ""기타 식용유지가공품"", ""효소처리스테비아"", ""아세설팜칼륨"", ""유화제"", ""과.채가공품"", ""잔탄검"", ""로커스트콩검"", ""사일리움씨드검"", ""펙틴"", ""과.채가공품""]"
199604490021821,무설탕 프로틴 초코,롯데웰푸드주식회사천안공장,준초콜릿,2022-11-03,2022-11-09,zero,10,"[""가공유지"", ""D-말티톨"", ""코코아분말"", ""유당"", ""두류가공품"", ""유청분말"", ""코코아버터"", ""소르비탄지방산에스테르"", ""레시틴"", ""혼합제제""]"
2022010365417,무설탕 플레인 쌀베이글,주식회사 다미브레드,빵류,2022-09-24,2022-09-27,zero,8,"[""정제수"", ""강력쌀가루"", ""발효종"", ""빵효모"", ""맥아분말"", ""기타소금"", ""올리브유"", ""에리스리톨""]"
2022010365434,무설탕 플레인 쌀식빵 냉동,주식회사 다미브레드,빵류,2022-09-24,2022-09-27,zero,9,"[""맥아분말"", ""빵효모"", ""기타소금"", ""분유류"", ""에리스리톨"", ""계란"", ""아보카도열매"", ""정제수"", ""강력쌀가루""]"
202102020999,무설탕 피칸파이,더브라우니,빵류,2022-05-27,2022-07-20,zero,46,"[""건포도"", ""청포도"", ""통밀가루"", ""밀가루"", ""호밀"", ""피칸견과"", ""피스타치오견과"", ""마카다미아"", ""아몬드"", ""호두"", ""캐슈견과"", ""브라질넛견과"", ""개암"", ""삼씨앗"", ""해바라기씨앗"", ""호박씨앗"", ""아마씨앗"", ""바질씨앗"", ""치아씨앗"", ""질경이껍질"", ""브로콜리"", ""호박"", ""자색고구마"", ""시금치"", ""레드비트뿌리"", ""울금덩이뿌리"", ""여주"", ""당근"", ""케일분말"", ""명일엽"", ""꾸지뽕나무잎"", ""표고버섯"", ""적양배추"", ""쌀조청"", ""사과"", ""배"", ""버터"", ""계란"", ""천일염"", ""코코넛꽃액즙"", ""올리브유"", ""아보카도오일"", ""효소처리스테비아"", ""파인애플열매"", ""대추야자열매"", ""무화과""]"
20120490150429,무설탕 현미 쑥버무리,농업회사법인 콩사랑(유),떡류,2026-02-04,2026-02-06,zero,5,"[""현미멥쌀"", ""참쑥잎"", ""깐밤"", ""군고구마분말"", ""천일염""]"
20120490150440,무설탕 현미 완두설기,농업회사법인 콩사랑(유),떡류,2026-06-05,2026-06-06,zero,3,"[""천일염"", ""완두"", ""현미""]"
20180450135555,무설탕 현미모닝빵,미잠미과,빵류,2018-10-25,2020-02-21,zero,7,"[""현미가루"", ""활성글루텐"", ""정제수"", ""현미유"", ""정제소금"", ""에리스리톨"", ""인스턴트이스트""]"
201804501351934,무설탕 현미모닝빵 냉동,미잠미과,빵류,2021-11-19,2021-12-04,zero,7,"[""현미가루"", ""현미유"", ""에리스리톨"", ""활성글루텐"", ""인스턴트이스트"", ""정제수"", ""정제소금""]"
20120490150407,무설탕 현미밤설기,농업회사법인 콩사랑(유),떡류,2025-10-28,2025-10-30,zero,3,"[""천일염"", ""현미멥쌀"", ""깐밤""]"
201804501351930,무설탕 현미식빵 냉동,미잠미과,빵류,2021-11-19,2021-12-04,zero,7,"[""현미가루"", ""활성글루텐"", ""정제수"", ""현미유"", ""정제소금"", ""에리스리톨"", ""인스턴트이스트""]"
1998030442374,무설탕 현미찰떡,사랑방식품,떡류,2022-05-23,2022-06-11,zero,4,"[""천일염"", ""글리세린지방산에스테르"", ""중력분"", ""현미찹쌀""]"
2014044311238,무설탕 홍삼캔디,(주)천년애푸드,캔디류,2017-01-06,2017-09-01,zero,6,"[""l-멘톨"", ""카라멜색소"", ""홍삼향"", ""홍삼농축액"", ""물엿"", ""D-말티톨""]"
20010415034493,무설탕 홍삼캔디     (OEM),국제제과(주),캔디류,2011-08-18,2016-12-19,zero,7,"[""말티톨시럽"", ""홍삼농축액"", ""홍삼추출액"", ""합성착향료"", ""홍삼분말"", ""자일리톨"", ""정제야자경화유""]"
2023072474618,무설탕 흑임자 견과바,여수야미,곡류가공품,2025-04-30,2026-07-01,zero,7,"[""검정깨(흑임자)"", ""현미"", ""귀리"", ""땅콩"", ""호박씨앗"", ""프락토올리고당"", ""버터""]"
1998030442375,무설탕 흑임자찰떡,사랑방식품,떡류,2022-05-23,2022-05-24,zero,5,"[""찹쌀"", ""검정깨(흑임자)"", ""천일염"", ""중력분"", ""글리세린지방산에스테르""]"
2024071601050,무설탕간식베이커리믹스,주식회사 SL푸드원 생태산업단지 3공장,곡류가공품,2025-10-23,2025-10-30,zero,13,"[""마가린"", ""식품첨가물"", ""혼합제제"", ""박력분"", ""중력분"", ""식품첨가물"", ""유청"", ""곡류가공품"", ""정제소금"", ""식품첨가물"", ""효소처리스테비아"", ""향료"", ""식품첨가물""]"
2004027504757,무설탕고려홍삼캔디,(주)고궁,캔디류,2015-04-14,2016-07-06,zero,8,"[""말티톨시럽"", ""자일리톨"", ""레시틴"", ""허브향"", ""페퍼민트향"", ""멘톨향"", ""인삼향"", ""홍삼농축액""]"
20010415034647,무설탕과일맛캔디,국제제과(주),캔디류,2019-12-10,2025-04-10,zero,13,"[""말티톨시럽"", ""가공유지"", ""향료"", ""혼합제제"", ""구연산"", ""비타민C"", ""DL-사과산"", ""혼합제제"", ""혼합제제"", ""향료"", ""유화제"", ""혼합제제"", ""천연향료""]"
2018026251069,무설탕그래놀라볼,신비푸드,곡류가공품,2022-08-04,2024-02-28,zero,6,"[""현미가루"", ""옥수수가루"", ""통밀가루"", ""호밀분말"", ""귀리분말"", ""탄산수소나트륨""]"
202407753591,무설탕금오도방풍장아찌,방풍푸드(유),절임식품,2024-09-24,2026-07-01,zero,11,"[""사과"", ""배"", ""정제수"", ""양조간장"", ""매실원액"", ""갯방풍연한잎자루"", ""마늘"", ""황태"", ""양파"", ""멸치"", ""고추""]"
197304430031710,무설탕다크초코시럽,(주)삼광식품,준초콜릿,2025-03-17,2025-03-18,zero,11,"[""D-말티톨"", ""당류가공품"", ""코코아분말"", ""정제수"", ""코코아분말"", ""코코아매스"", ""펙틴"", ""향료제제"", ""글리세린지방산에스테르"", ""카복시메틸셀룰로스나트륨"", ""바닐린""]"
197304430031706,무설탕다크코팅-SJ,(주)삼광식품,준초콜릿,2025-03-08,2025-03-11,zero,10,"[""효소처리스테비아"", ""폴리글리세린축합리시놀레인산에스테르"", ""향료"", ""레시틴"", ""코코아버터"", ""코코아분말"", ""코코아매스"", ""채종유(유채유 또는 카놀라유)"", ""야자유"", ""에리스리톨""]"
20050257069512,무설탕리얼다크초콜릿,(주)신우테크,초콜릿,2019-04-22,2024-03-18,zero,7,"[""코코아매스"", ""D-말티톨"", ""코코아버터"", ""코코아분말"", ""레시틴"", ""혼합제제"", ""바닐린""]"
20010415034649,무설탕밀크커피캔디,국제제과(주),캔디류,2019-12-10,2023-04-12,zero,8,"[""가공버터"", ""가공유지"", ""커피"", ""에스프레소커피추출액"", ""향료"", ""정제소금"", ""유화제"", ""말티톨시럽""]"
2023050278318,무설탕바닐라향라떼,일루션인터네셔널,커피,2024-07-03,2025-05-03,zero,3,"[""커피추출액"", ""우유"", ""당류가공품""]"
2019037130352,무설탕바스크 초코치즈케이크,코만스팩토리,빵류,2026-03-11,2026-03-13,zero,8,"[""치즈"", ""계란"", ""유크림"", ""기타가공품"", ""코코아분말"", ""과채주스"", ""재제소금(재제조소금)"", ""천연향신료""]"
2019037130349,무설탕바스크초코,코만스팩토리,빵류,2025-12-12,2025-12-14,zero,8,"[""계란"", ""치즈"", ""유크림"", ""기타가공품"", ""기타코코아가공품"", ""과채주스"", ""태움용융소금"", ""천연향신료""]"
19950555004494,무설탕백앙금,(주)태산,조림류,2024-10-18,2024-10-22,zero,4,"[""잔탄검"", ""정제소금"", ""D-말티톨"", ""흰강낭콩""]"
20150263511154,무설탕백앙금 쑥곤약떡,연미향,떡류,2025-07-22,2025-07-26,zero,7,"[""멥쌀"", ""강낭콩앙금"", ""냉동쑥"", ""쑥가루"", ""곤약분말"", ""천일염"", ""혼합제제""]"
201905220241,무설탕뻥튀기 영양팡,농업회사법인 영양팜(주),곡류가공품,2019-04-05,2026-07-01,zero,9,"[""천일염"", ""옥수수"", ""검정콩"", ""수수"", ""율무쌀"", ""밀"", ""보리"", ""현미"", ""쌀""]"
201905220243,무설탕뻥튀기 영양팡 50g,농업회사법인 영양팜(주),곡류가공품,2024-09-02,2026-07-01,zero,9,"[""밀"", ""보리"", ""현미"", ""쌀"", ""율무쌀"", ""수수"", ""검정콩"", ""옥수수"", ""천일염""]"
201905220244,무설탕뻥튀기 영양팡 60g,농업회사법인 영양팜(주),곡류가공품,2024-09-02,2026-07-01,zero,9,"[""천일염"", ""옥수수"", ""검정콩"", ""수수"", ""율무쌀"", ""쌀"", ""현미"", ""보리"", ""밀""]"
201905220242,무설탕뻥튀기 현미영양팡,농업회사법인 영양팜(주),곡류가공품,2020-06-08,2026-07-01,zero,7,"[""천일염"", ""검정콩"", ""수수"", ""율무쌀"", ""밀"", ""보리"", ""현미""]"
201905220245,무설탕뻥튀기 현미영양팡 60g,농업회사법인 영양팜(주),곡류가공품,2024-09-02,2026-07-01,zero,7,"[""천일염"", ""검정콩"", ""수수"", ""율무쌀"", ""밀"", ""보리"", ""현미""]"
201605581088,무설탕산수유즙,해피메이킹,액상차,2019-03-22,2019-03-26,zero,1,"[""산수유추출액""]"
19880622012170,무설탕순수매실액 매실만,참들애바이오푸드 영농조합법인,액상차,2026-06-03,2026-06-05,zero,1,"[""매실""]"
2023050278323,무설탕스위트아메리카노,일루션인터네셔널,커피,2025-01-24,2025-05-03,zero,3,"[""정제수"", ""커피추출액"", ""음료베이스""]"
20130443061104,무설탕스윗그린앤그린,(주)에그앤씨드 진천공장,캔디류,2026-01-06,2026-05-14,zero,5,"[""쌀조청"", ""녹차가루"", ""벌꿀"", ""녹차농축액"", ""고로쇠농축액""]"
2014015001018,무설탕앙금(냉동),농업회사법인 (주)백로앙금,조림류,2025-09-19,2025-09-20,zero,3,"[""팥"", ""알룰로오스"", ""정제소금""]"
197304430031107,무설탕엔로빙초코-YF,(주)삼광식품,초콜릿,2020-03-20,2020-04-13,zero,9,"[""폴리글리세린지방산에스테르"", ""초코렛향"", ""레시틴"", ""유당"", ""코코아매스"", ""코코아분말"", ""말티톨시럽"", ""코코아버터"", ""바닐린""]"
201605581089,무설탕오미자즙,해피메이킹,액상차,2019-03-22,2019-03-26,zero,1,"[""오미자추출액""]"
202308119575,무설탕장어구이 소스,미리로컬푸드,소스,2025-09-19,2025-09-30,zero,21,"[""알룰로오스"", ""사과"", ""배"", ""양파"", ""대파"", ""정제수"", ""마늘"", ""무"", ""청주"", ""소스"", ""물엿"", ""홍고추"", ""대추"", ""황기"", ""참당귀"", ""천궁뿌리줄기"", ""생강"", ""청고추"", ""다시마"", ""감초"", ""양조간장""]"
19950555004524,무설탕적앙금,(주)태산,조림류,2025-06-20,2025-09-04,zero,4,"[""팥"", ""D-말티톨"", ""정제소금"", ""잔탄검""]"
20140521009170,무설탕진미채,(주)현대푸드,조미건어포,2026-04-16,2026-07-01,zero,7,"[""아세설팜칼륨"", ""빙초산"", ""액상차"", ""재제소금(재제조소금)"", ""5-리보뉴클레오티드이나트륨"", ""D-소비톨"", ""오징어""]"
2022074101638,무설탕진미채,바른홀푸드(주),조미건어포,2026-04-20,2026-07-01,zero,7,"[""아세설팜칼륨"", ""빙초산"", ""액상차"", ""재제소금(재제조소금)"", ""5-리보뉴클레오티드이나트륨"", ""D-소비톨"", ""오징어""]"
20140521009167,무설탕진미채,(주)현대푸드,조미건어포,2026-01-29,2026-07-01,zero,6,"[""아세설팜칼륨"", ""액상차"", ""재제소금(재제조소금)"", ""5-리보뉴클레오티드이나트륨"", ""D-소비톨"", ""오징어""]"
2022074101634,무설탕진미채,바른홀푸드(주),조미건어포,2026-01-29,2026-07-01,zero,6,"[""오징어"", ""D-소비톨"", ""5-리보뉴클레오티드이나트륨"", ""재제소금(재제조소금)"", ""액상차"", ""아세설팜칼륨""]"
20050257069515,무설탕초콜릿아몬드,(주)신우테크,초콜릿가공품,2019-04-23,2019-04-25,zero,2,"[""초콜릿"", ""아몬드""]"
20050257069514,무설탕초콜릿커피,(주)신우테크,초콜릿가공품,2019-04-23,2019-04-25,zero,2,"[""초콜릿"", ""커피""]"
20050257069513,무설탕초콜릿헤이즐넛,(주)신우테크,초콜릿가공품,2019-04-22,2019-04-24,zero,2,"[""초콜릿"", ""개암나무열매""]"
20050257069690,무설탕카카오(이온믹스넛츠용),(주)신우테크,초콜릿,2021-09-17,2024-03-28,zero,8,"[""코코아매스"", ""D-말티톨"", ""코코아분말"", ""코코아버터"", ""레시틴"", ""폴리글리세린축합리시놀레인산에스테르"", ""향료제제"", ""향료""]"
20050257069399,무설탕카카오볼,(주)신우테크,초콜릿,2016-09-01,2020-12-01,zero,8,"[""D-말티톨"", ""코코아매스"", ""코코아버터"", ""코코아분말"", ""가공유지"", ""레시틴"", ""초코향"", ""바닐라향""]"
20050257069507,무설탕카카오볼C,(주)신우테크,초콜릿,2019-01-24,2020-04-21,zero,8,"[""합성향료"", ""합성향료"", ""글리세린지방산에스테르"", ""레시틴"", ""코코아버터"", ""코코아분말"", ""D-말티톨"", ""코코아매스""]"
20050257069588,무설탕카카오볼S,(주)신우테크,초콜릿,2020-04-17,2023-04-01,zero,8,"[""향료"", ""향료제제"", ""폴리글리세린축합리시놀레인산에스테르"", ""레시틴"", ""코코아버터"", ""코코아분말"", ""D-말티톨"", ""코코아매스""]"
20180504061420,무설탕콤부차분말,주식회사 웰런비앤에프 고창공장,기타가공품,2025-04-22,2025-05-03,zero,3,"[""정제수"", ""덱스트린"", ""기타발효음료""]"
2018026251094,무설탕크런치볼,신비푸드,곡류가공품,2025-04-24,2025-05-01,zero,6,"[""쌀가루"", ""통밀가루"", ""호밀분말"", ""귀리분말"", ""귀리식이섬유"", ""정제소금""]"
19950555004495,무설탕통팥앙금,(주)태산,조림류,2024-10-18,2024-10-22,zero,3,"[""팥"", ""D-말티톨"", ""정제소금""]"
20170370612200,무설탕통팥앙금,(주)동아식품,조림류,2025-08-22,2025-08-28,zero,4,"[""변성전분"", ""정제소금"", ""말티톨액"", ""삶은팥""]"
19950555004559,무설탕통팥앙금-HC,(주)태산,조림류,2026-08-06,2026-08-08,zero,4,"[""정제소금"", ""정제수"", ""D-말티톨"", ""팥""]"
19950555004551,무설탕통팥앙금-K,(주)태산,조림류,2026-04-24,2026-04-28,zero,3,"[""팥"", ""D-말티톨"", ""정제소금""]"
20120490150271,무설탕통팥현미찰떡,농업회사법인 콩사랑(유),떡류,2020-08-12,2024-01-17,zero,3,"[""천일염"", ""팥"", ""현미찹쌀""]"
20180067024156,무설탕팥앙금그때그단팥빵,글로벌베이커스,빵류,2025-02-13,2025-07-12,zero,11,"[""강력분"", ""설탕"", ""스테비아잎"", ""정제수"", ""마가린"", ""계란"", ""식물성크림"", ""혼합제제"", ""효모"", ""정제소금"", ""팥""]"
2022062633774,무설탕팥앙금그때그단팥빵,버터팩토리,빵류,2025-02-28,2025-03-08,zero,11,"[""강력분"", ""정제수"", ""마가린"", ""계란"", ""설탕"", ""팥"", ""스테비아잎"", ""식물성크림"", ""혼합제제"", ""효모"", ""정제소금""]"
20150263511145,무설탕팥앙금현미곤약떡,연미향,떡류,2025-04-07,2025-04-08,zero,5,"[""곤약분말"", ""통팥앙금"", ""현미"", ""혼합제제"", ""천일염""]"
20010415034645,무설탕프레쉬허브캔디,국제제과(주),캔디류,2019-12-10,2019-12-12,zero,15,"[""말티톨시럽"", ""산도조절제"", ""허브추출물"", ""천연향료"", ""벌꿀"", ""자몽농축액"", ""라임농축액"", ""도라지농축액"", ""가공유지"", ""모과농축액"", ""혼합제제"", ""파프리카추출색소"", ""유화제"", ""프로폴리스"", ""유화제""]"
2023050278322,무설탕헤이즐넛향라떼,일루션인터네셔널,커피,2024-12-04,2025-05-03,zero,3,"[""우유"", ""당류가공품"", ""커피추출액""]"
2023050278316,무설탕헤이즐넛향아메리카노,일루션인터네셔널,커피,2024-07-03,2025-05-03,zero,3,"[""커피추출액"", ""정제수"", ""당류가공품""]"
20110308348355,무설탕현미제주해풍콩쑥개떡,진우푸드,떡류,2026-06-11,2026-06-17,zero,7,"[""현미찹쌀"", ""팥앙금"", ""물엿"", ""콩가루"", ""냉동쑥"", ""식품첨가물혼합제제분말"", ""정제소금""]"
20110308348342,무설탕현미찹쌀떡,진우푸드,떡류,2025-11-12,2025-11-18,zero,6,"[""정제소금"", ""식품첨가물혼합제제"", ""찰옥수수전분"", ""물엿"", ""팥앙금"", ""찰현미""]"
20110308348341,무설탕현미콩쑥개떡,진우푸드,떡류,2025-10-31,2025-11-04,zero,8,"[""정제소금"", ""현미찹쌀"", ""팥앙금"", ""물엿"", ""콩가루"", ""쑥가루"", ""냉동쑥"", ""식품첨가물혼합제제분말""]"
19950555004487,무설탕호두통팥앙금,(주)태산,조림류,2024-09-25,2024-09-27,zero,4,"[""정제소금"", ""호두분태"", ""D-말티톨"", ""팥""]"
19870370033119,무설탕홍삼캔디,고려식품,캔디류,2009-05-06,2024-01-20,zero,7,"[""물엿"", ""이소말토올리고당"", ""홍삼농축액"", ""인삼향"", ""카라멜색소"", ""유화제"", ""l-멘톨""]"
20010415034648,무설탕홍삼캔디,국제제과(주),캔디류,2019-12-10,2019-12-12,zero,6,"[""말티톨시럽"", ""가공유지"", ""홍삼농축액"", ""합성향료"", ""유화제"", ""합성향료""]"
19870370033155,무설탕홍삼캔디,고려식품,캔디류,2017-11-29,2024-01-20,zero,7,"[""물엿"", ""이소말토올리고당"", ""홍삼농축액"", ""인삼향"", ""카라멜색소"", ""유화제"", ""l-멘톨""]"
20080360395100,무설탕홍삼캔디,쌀로만제과,캔디류,2017-06-19,2017-06-22,zero,6,"[""물엿"", ""말티톨시럽"", ""홍삼농축액"", ""홍삼향"", ""카라멜색소"", ""l-멘톨""]"
20150263511162,무설탕흑임자 흑미곤약떡,연미향,떡류,2025-12-02,2025-12-04,zero,7,"[""혼합제제"", ""천일염"", ""곤약분말"", ""기타가공품"", ""강낭콩앙금"", ""흑미"", ""멥쌀""]"
20080360395155,무설탕흑홍삼캔디,쌀로만제과,캔디류,2023-06-07,2023-06-15,zero,6,"[""l-멘톨"", ""카라멜색소"", ""홍삼향"", ""홍삼농축액"", ""D-말티톨"", ""물엿""]"
20160396071122,무염 무설탕 땅콩버터,영월군농산물가공협동조합,땅콩버터,2023-03-06,2023-06-10,zero,1,"[""땅콩""]"
20210348794369,바나프레소 무설탕 레몬 아이스티,주식회사 알티스트,당류가공품,2024-07-03,2024-07-05,zero,8,"[""과.채가공품"", ""혼합제제"", ""혼합제제"", ""고형차"", ""식품첨가물"", ""에리스리톨"", ""비타민C"", ""수크랄로스""]"
20210348794370,바나프레소 무설탕 체리 아이스티,주식회사 알티스트,당류가공품,2024-07-03,2024-07-05,zero,7,"[""고형차"", ""혼합제제"", ""식품첨가물"", ""에리스리톨"", ""수크랄로스"", ""비타민C"", ""과.채가공품""]"
2019015950153,바닐라 무설탕시럽,(주)피쉐프코리아,당류가공품,2022-11-28,2022-12-28,zero,9,"[""잔탄검"", ""커피"", ""정제소금"", ""혼합분유"", ""식품첨가물"", ""식품첨가물혼합제제"", ""식품첨가물"", ""당류가공품"", ""정제수""]"
199204841282057,백앙금(무설탕),(주) 대두식품,조림류,2025-07-28,2025-07-29,zero,2,"[""말티톨액"", ""두류가공품""]"
199204841282147,백옥앙금55M(무설탕),(주) 대두식품,조림류,2025-12-30,2026-01-07,zero,3,"[""정제소금"", ""말티톨액"", ""두류가공품""]"
20050355361167,버프스낵 무설탕 새싹보리칩,(주)푸디스,과자,2026-01-07,2026-01-08,zero,3,"[""현미"", ""보리순분말"", ""천일염""]"
20050355361158,버프스낵 무설탕 현미칩,(주)푸디스,과자,2025-11-03,2025-11-04,zero,2,"[""천일염"", ""현미""]"
201301662903,보리떡용가루(무설탕),보리채움,곡류가공품,2025-04-09,2025-04-12,zero,4,"[""베이킹파우더"", ""탄산수소나트륨"", ""늘보리"", ""통밀""]"
2013050110216,보리뻥튀기(무설탕),곡식플러스 영농조합법인,과자,2015-06-15,2024-01-17,zero,1,"[""보리""]"
2021049831812,봉동온리당무설탕생강진액,봉동생강농원,액상차,2022-04-28,2024-01-17,zero,2,"[""정제수"", ""생강""]"
2022020732310,부산 무설탕 자일리톨 캔디 레몬향,주식회사 노마드크라운,캔디류,2024-07-12,2024-10-11,zero,4,"[""치자황색소"", ""천연향료(Lemon)"", ""DL-사과산"", ""자일리톨""]"
202202073238,부산 무설탕 자일리톨 캔디 복숭아향,주식회사 노마드크라운,캔디류,2024-07-12,2024-10-11,zero,4,"[""적양배추색소"", ""DL-사과산"", ""천연복숭아향"", ""자일리톨""]"
202202073239,부산 무설탕 자일리톨 캔디 페퍼민트향,주식회사 노마드크라운,캔디류,2024-07-12,2024-10-11,zero,4,"[""치자청색소"", ""천연향료(Menthol)"", ""페퍼민트향"", ""자일리톨""]"
202005290374,빨강양파 무설탕 잼,해오름 농업회사법인 유한회사,잼,2021-02-22,2026-07-01,zero,4,"[""양파껍질추출물"", ""양파"", ""물엿"", ""젤라틴""]"
19960571018197,사루띠 무설탕 알로에,우일음료,혼합음료,2007-05-08,2016-07-06,zero,13,"[""알로에즙액함유절편"", ""벌꿀"", ""액상과당"", ""말토덱스트린"", ""젤란검"", ""젖산칼슘"", ""구연산"", ""비타민 C"", ""구연산삼나트륨"", ""글리신"", ""SY-GREEN"", ""청포도향"", ""정제수""]"
2009018806020,산마을 무설탕 발효생강청,신창식품,소스,2023-03-14,2023-03-16,zero,4,"[""누룩"", ""대추"", ""찹쌀"", ""생강""]"
20170484590358,서주 마음쏘옥 무설탕젤리,서주푸드(주)2공장,캔디류,2025-07-01,2025-07-02,zero,28,"[""유화제"", ""레몬농축액"", ""향료"", ""자몽농축액"", ""과.채가공품"", ""산도조절제"", ""향료"", ""효소처리스테비아"", ""기타 식용유지가공품"", ""향료"", ""산도조절제"", ""테아닌"", ""산도조절제"", ""펙틴"", ""D-말티톨"", ""정제수"", ""젤라틴"", ""말티톨시럽"", ""기타가공품"", ""비타민B6염산염"", ""혼합제제"", ""향료"", ""한천"", ""베리류색소"", ""라임주스농축액"", ""향료"", ""향료"", ""혼합제제""]"
2013050110292,수수뻥튀기(무설탕),곡식플러스 영농조합법인,과자,2022-10-06,2024-01-17,zero,1,"[""수수""]"
2015062201014,순수무설탕생강100,농업회사법인(주)하늘다리,액상차,2024-09-19,2024-12-27,zero,1,"[""생강""]"
20170484590166,슈가로로 무설탕 비타민 구미 복숭아,서주푸드(주)2공장,캔디류,2022-07-12,2024-01-17,zero,20,"[""말티톨시럽"", ""정제수"", ""젤라틴"", ""D-말티톨"", ""난소화성말토덱스트린(고시형)"", ""비타민C"", ""산도조절제"", ""펙틴"", ""펙틴"", ""향료"", ""향료"", ""향료"", ""향료"", ""구연산삼나트륨"", ""기타식용유지"", ""복숭아농축액"", ""유화제"", ""효소처리스테비아"", ""베리류색소"", ""한천""]"
20170484590298,슈가로로 무설탕 비타민 구미 포도,서주푸드(주)2공장,캔디류,2022-11-03,2024-01-17,zero,18,"[""향료"", ""향료"", ""향료"", ""구연산삼나트륨"", ""산도조절제"", ""비타민C"", ""난소화성말토덱스트린(고시형)"", ""젤라틴"", ""정제수"", ""말티톨시럽"", ""펙틴"", ""펙틴"", ""한천"", ""혼합제제"", ""효소처리스테비아"", ""유화제"", ""포도농축액"", ""기타식용유지""]"
2020034882628,스위트영 무설탕 뻥튀기,농업회사법인 화인푸드(주),과자,2025-06-20,2026-04-25,zero,5,"[""수크랄로스"", ""알룰로오스"", ""천일염"", ""효소처리스테비아"", ""영양밀쌀""]"
20130380065208,스윗무설탕베이비팝,스윗드림,기타엿,2025-06-02,2026-01-01,zero,6,"[""자일리톨"", ""천연색소"", ""천연향료"", ""구연산"", ""말티톨시럽"", ""이소말트""]"
20110484438114,스키니피그 무설탕 젤리,서주푸드(주)3공장,캔디류,2025-06-07,2025-06-10,zero,20,"[""파인애플농축액"", ""키위농축액"", ""자몽농축액"", ""혼합제제"", ""향료"", ""유화제"", ""혼합제제"", ""베리류색소"", ""펙틴"", ""향료"", ""기타 식용유지가공품"", ""향료"", ""효소처리스테비아"", ""산도조절제"", ""향료"", ""산도조절제"", ""정제수"", ""젤라틴"", ""난소화성말토덱스트린(고시형)"", ""알룰로오스""]"
2022020732313,슬라임 무설탕 자일리톨 캔디 샤인머스켓향,주식회사 노마드크라운,캔디류,2024-10-02,2024-10-11,zero,4,"[""치자색소 혼합제제"", ""DL-사과산"", ""청포도향"", ""자일리톨""]"
201803991043,쌀 담아 더 건강한 무설탕 딸기잼,봄앤푸드,잼,2019-04-16,2023-06-10,zero,3,"[""딸기"", ""쌀조청"", ""올리고당""]"
201803991044,쌀담아 더 건강한 무설탕 블루베리잼,봄앤푸드,잼,2019-04-16,2023-06-10,zero,3,"[""블루베리"", ""쌀조청"", ""올리고당""]"
20110362143502,"쌀로, 무설탕과일스프레드",농업회사법인 김포농식품(주),기타엿,2023-07-12,2024-08-29,zero,7,"[""쌀조청"", ""사과퓌레"", ""배퓌레"", ""냉동딸기"", ""냉동블루베리"", ""프락토올리고당"", ""과채주스""]"
20110362143117,쌀로만든 무설탕 아로니아 스프레드,농업회사법인 김포농식품(주),기타엿,2015-07-03,2017-08-20,zero,5,"[""아로니아"", ""프락토올리고당"", ""쌀조청"", ""잔탄검"", ""발효식초""]"
2013050110215,쌀뻥튀기(무설탕),곡식플러스 영농조합법인,과자,2015-06-15,2024-01-17,zero,1,"[""쌀""]"
2022020732324,썬빔 무설탕 자일리톨 캔디 오리지널,주식회사 노마드크라운,캔디류,2025-06-25,2026-02-28,zero,1,"[""자일리톨""]"
20100501065161,쑥반죽(무설탕),동진농장영농조합법인,기타 농산가공품,2026-01-18,2026-01-28,zero,4,"[""정제수"", ""천일염"", ""쑥잎"", ""멥쌀""]"
20140356241129,아이삼무설탕홍삼캔디,달곰씨앤에프,캔디류,2018-12-06,2024-03-23,zero,5,"[""l-멘톨"", ""혼합제제"", ""홍삼농축액"", ""이소말트"", ""말티톨시럽""]"
200306143071332,아카페라 아이스 무설탕 아메리카노,(주)젠푸드,커피,2021-12-02,2021-12-03,zero,6,"[""정제수"", ""커피"", ""커피"", ""탄산수소나트륨"", ""L-아스코브산나트륨"", ""식품첨가물혼합제제""]"
2015035583158,알곡그대로눌러내린 무설탕통밀식빵,씨지에스푸드(CGS FOOD),빵류,2025-01-09,2025-01-16,zero,6,"[""통밀"", ""밀가루"", ""정제수"", ""콩기름(대두유)"", ""인스턴트이스트"", ""천일염""]"
201405190539,야무진 무설탕 키위 잼,도담농장,잼,2015-11-17,2026-07-01,zero,2,"[""키위열매"", ""올리고당""]"
2013050110289,약콩볶음(무설탕),곡식플러스 영농조합법인,과자,2022-07-20,2024-01-17,zero,1,"[""약콩""]"
1988062201239,엄마의선택 100% 무설탕매실액,참들애바이오푸드 영농조합법인,액상차,2025-07-16,2025-09-16,zero,1,"[""매실""]"
2012051802012,여성에게 참 좋은 무설탕 참샘석류원액 프리미엄,참샘식품영농조합법인,액상차,2015-01-14,2026-07-01,zero,1,"[""석류숙성액""]"
